,uniq_id,mu0,mu1,rew_max0,rew_max1,angle,target_dot,rew,participant,session_within_participant,session,angle_diff,prior_angle_diff,angle_keep,target_change,prior_rew,color_arm0,alpha,gamma,beta,init_q,q0,q1,lik0,lik1,max_lik,prior_max_lik,target_lik,prior_target_lik
15,00763xxax6d,210.0,70.0,5.784250228745763,10.0,53.07835284035357,1,8,0,0,0,16.921647159646433,23.56330137708437,1.0,0.0,6,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,2.932596439662388,7.6866280526867214,0.0014099824614495,0.9985900175385504,0.9985900175385504,0.9985231134421227,0.9985900175385504,0.9985231134421227
16,00015xxrzhe,0.0,150.0,7.571055758978809,9.282779544806363,158.22549659449646,1,9,0,0,0,8.225496594496462,16.921647159646433,0.0,0.0,8,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,3.0927959781850074,8.797717690129927,5.770899981530269e-05,0.9999422910001848,0.9999422910001848,0.9985900175385504,0.9999422910001848,0.9985900175385504
17,00396xx0x8I,110.0,0.0,10.0,10.0,333.171973345512,1,6,0,0,0,26.828026654487985,8.225496594496462,0.0,0.0,9,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,3.249364212520205,6.430897582274044,8.193021210166411e-06,0.99999180697879,0.99999180697879,0.9999422910001848,0.99999180697879,0.9999422910001848
18,00763xxax6d,210.0,70.0,7.300932262965181,6.533724509167448,57.86824432156817,1,6,0,0,0,12.13175567843183,26.828026654487985,0.0,0.0,6,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,3.402383454828321,6.066365783461516,0.0014544142266782,0.9985455857733216,0.9985455857733216,0.99999180697879,0.9985455857733216,0.99999180697879
19,00759xxyIZY,210.0,30.0,8.411882570064272,7.476732958918513,33.036445439238946,1,7,0,0,0,3.036445439238946,12.13175567843183,1.0,0.0,6,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,3.5519341514684903,6.856203959372301,0.0041970692298549,0.995802930770145,0.995802930770145,0.9985455857733216,0.995802930770145,0.9985455857733216
20,00273xxrtNU,70.0,210.0,10.0,7.302594315486196,216.33307815890987,1,7,0,0,0,6.333078158909871,3.036445439238946,0.0,0.0,7,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,3.698094925291468,6.977852888279025,0.0011308267408869,0.998869173259113,0.998869173259113,0.995802930770145,0.998869173259113,0.995802930770145
21,00266xxy4Ug,70.0,140.0,9.054664102387356,6.7376422520771975,164.92017899765364,1,4,0,0,0,24.92017899765364,6.333078158909871,1.0,0.0,7,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,3.8409426169737912,4.458641561460627,0.0011891199753569,0.9988108800246432,0.9988108800246432,0.998869173259113,0.9988108800246432,0.998869173259113
22,01021xxgE6I,280.0,130.0,8.91766367464605,4.148435422943326,114.33868033830952,1,3,0,0,0,15.661319661690484,24.92017899765364,0.0,0.0,4,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,3.9805523254150055,3.2246563777521926,0.2195762314150643,0.7804237685849357,0.7804237685849357,0.9988108800246432,0.7804237685849357,0.9988108800246432
23,00974xxLk0j,270.0,20.0,10.0,3.841686672196462,264.0649400283692,0,10,0,0,0,5.935059971630778,15.661319661690484,0.0,1.0,3,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,9.072899507068088,3.3782356819973325,0.8251816944331126,0.1748183055668873,0.8251816944331126,0.7804237685849357,0.8251816944331126,0.7804237685849357
24,00382xxXHNl,100.0,220.0,5.065743100776851,1.0,86.20899091850276,0,4,0,0,0,13.791009081497236,5.935059971630778,0.0,0.0,10,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,4.781315477407341,3.528333745436475,0.9999916326099408,8.367390059202419e-06,0.9999916326099408,0.8251816944331126,0.9999916326099408,0.8251816944331126
25,01210xx1zT4,330.0,220.0,9.223522007801344,2.46059859578385,344.68156426084164,0,8,0,0,0,14.68156426084164,13.791009081497236,1.0,0.0,4,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,7.50426614387113,3.6750294786859232,0.9290623725407542,0.0709376274592457,0.9290623725407542,0.9999916326099408,0.9290623725407542,0.9999916326099408
26,00022xxxcEU,0.0,220.0,4.338488386231703,4.490448829174467,335.12340578536407,0,3,0,0,0,24.87659421463593,14.68156426084164,1.0,0.0,8,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,3.693735968486072,3.818400003664872,0.999614827178526,0.0003851728214738,0.999614827178526,0.9290623725407542,0.999614827178526,0.9290623725407542
27,00166xx9ECL,40.0,220.0,8.62140969003497,7.281993562453606,211.2033157302193,1,7,0,0,0,8.796684269780712,24.87659421463593,1.0,1.0,3,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,3.836682466308827,6.509977811192148,0.4363630888886154,0.5636369111113845,0.5636369111113845,0.999614827178526,0.5636369111113845,0.999614827178526
28,00156xxKCNc,40.0,120.0,10.0,7.124186105368207,141.18158879189562,1,5,0,0,0,21.18158879189562,8.796684269780712,1.0,0.0,7,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,3.976388741213911,5.232563060392249,0.0041179123312032,0.9958820876687968,0.9958820876687968,0.5636369111113845,0.9958820876687968,0.5636369111113845
29,00690xx9Ssv,190.0,60.0,9.38920296523623,8.14699223648703,38.05275594003808,1,6,0,0,0,21.94724405996192,21.18158879189562,0.0,0.0,5,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,4.112928240573007,5.881801254289737,0.0705068701639316,0.9294931298360684,0.9294931298360684,0.9958820876687968,0.9294931298360684,0.9958820876687968
30,00684xxKfDP,190.0,0.0,6.638020702765713,8.493328303437222,1.9087618010689769,1,8,0,0,0,1.9087618010689769,21.94724405996192,1.0,0.0,6,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,4.246372746898142,7.673760250534757,0.0257934926725292,0.9742065073274708,0.9742065073274708,0.9294931298360684,0.9742065073274708,0.9294931298360684
31,00908xxv6IN,250.0,80.0,10.0,10.0,74.63227285018596,1,10,0,0,0,5.367727149814044,1.9087618010689769,0.0,0.0,8,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,4.376792415579699,9.641718287956424,0.0008784824325568,0.999121517567443,0.999121517567443,0.9742065073274708,0.999121517567443,0.9742065073274708
32,00907xxUMDq,250.0,70.0,7.852479392479997,6.416894855414412,79.37835511758715,1,6,0,0,0,9.378355117587148,5.367727149814044,1.0,0.0,10,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,4.5042558117690055,6.560888473894133,2.021820302949944e-05,0.9999797817969704,0.9999797817969704,0.999121517567443,0.9999797817969704,0.999121517567443
33,00914xx92R6,250.0,140.0,10.0,2.9663283989095963,116.75432528438408,1,2,0,0,0,23.24567471561592,9.378355117587148,1.0,0.0,6,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,4.62882994642489,2.7024568001824614,0.0144533192873849,0.985546680712615,0.985546680712615,0.9999797817969704,0.985546680712615,0.9999797817969704
34,00495xx1yA3,130.0,270.0,8.806300652744412,7.918421781696344,134.46559799034597,0,9,0,0,0,4.4655979903459695,23.24567471561592,0.0,1.0,2,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,8.326763163260141,2.8678730019005085,0.9811987053169376,0.0188012946830624,0.9811987053169376,0.985546680712615,0.9811987053169376,0.985546680712615
35,01250xx0PYW,340.0,260.0,8.721426910241298,7.78010397471946,322.1389726987848,0,7,0,0,0,17.861027301215188,4.4655979903459695,0.0,0.0,9,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,7.20434479194093,3.02953965133204,0.9999864229512926,1.3577048707336496e-05,0.9999864229512926,0.9811987053169376,0.9999864229512926,0.9811987053169376
36,00758xxyYnK,210.0,20.0,10.0,8.98750232047253,197.02482395782468,0,9,0,0,0,12.97517604217532,17.861027301215188,0.0,0.0,7,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,8.723437611135626,3.187541741012268,0.999810491319699,0.0001895086803009,0.999810491319699,0.9999864229512926,0.999810491319699,0.9999864229512926
37,00542xxGzZd,150.0,20.0,5.100827034005971,7.584018964566039,167.26580785816185,0,4,0,0,0,17.26580785816185,12.97517604217532,1.0,0.0,9,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,4.7274922176176055,3.341962336918116,0.9999884082941446,1.1591705855431187e-05,0.9999884082941446,0.999810491319699,0.9999884082941446,0.999810491319699
38,01238xxwrtj,340.0,140.0,1.3294082721928264,10.0,329.9009969950494,0,1,0,0,0,10.099003004950587,17.26580785816185,0.0,0.0,4,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,1.5740991631082513,3.49288262213825,0.9450335057217496,0.0549664942782503,0.9450335057217496,0.9999884082941446,0.9450335057217496,0.9999884082941446
39,00160xxZBQr,40.0,160.0,3.1774041263884203,5.053775546033199,180.45513879405232,1,4,0,0,0,20.45513879405232,10.099003004950587,0.0,1.0,1,0,0.8459824649948748,0.0226673823215165,2.05300269422008,10.0,1.7650922787812622,3.921895031503471,0.0190909075276478,0.980909092472352,0.980909092472352,0.9450335057217496,0.980909092472352,0.9450335057217496
